,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,REGION_RATING_CLIENT_W_CITY,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,EXT_SOURCE_2,EXT_SOURCE_3,AGE,CREDIT_INCOME_PERCENT
95977,675000.0,2280672.0,84649.5,2038500.0,1356,1906.0,4398,1,0,0,0,0.7274384983924519,0.3092753558842053,37.5,3.378773333333333
96020,180000.0,2250000.0,59355.0,2250000.0,2128,411.0,9,2,0,0,0,0.596644430175595,0.7407990879702335,47.5,12.5
96045,450000.0,2250000.0,59485.5,2250000.0,875,108.0,6096,1,0,0,0,0.7520813083111397,0.3539876078507373,37.5,5.0
96046,270000.0,2013840.0,53253.0,1800000.0,4373,7313.0,3661,2,0,1,1,0.7953820939575182,0.7826078370261895,57.5,7.458666666666667
96112,337500.0,2316010.5,70348.5,2115000.0,2992,4070.0,16,1,0,0,0,0.7615185650528349,0.5334816299804352,47.5,6.862253333333333
96218,270000.0,1575000.0,46053.0,1575000.0,2920,2271.0,2350,2,0,0,0,0.5506532520251463,0.6863823354047934,52.5,5.833333333333333
96299,270000.0,1762110.0,48586.5,1575000.0,500,6078.0,1095,2,0,0,0,0.6885014796933782,0.2837118826350007,32.5,6.5263333333333335
96310,234000.0,1800000.0,74416.5,1800000.0,225,5954.0,4530,2,0,0,0,0.4631998055574171,0.633031641417419,32.5,7.6923076923076925
96333,225000.0,1706728.5,46935.0,1525500.0,3724,1150.0,1676,2,0,1,1,0.6587772588466445,0.5762088360175724,42.5,7.58546
96379,283500.0,1971072.0,68643.0,1800000.0,3606,4491.0,489,1,0,0,0,0.7946836592753754,0.6041125998015721,37.5,6.952634920634921
96451,315000.0,1660500.0,50476.5,1660500.0,701,6650.0,3192,1,0,0,0,0.7480516218920271,0.5549467685334323,32.5,5.271428571428571
96532,385200.0,2250000.0,62005.5,2250000.0,475,185.0,4677,2,0,0,0,0.4446261568300495,0.2392262794694045,37.5,5.841121495327103
96535,360000.0,1984500.0,52479.0,1984500.0,1027,9974.0,3043,2,0,0,0,0.6292921103085197,0.6479768603302221,57.5,5.5125
96536,270000.0,2053845.0,71518.5,1773000.0,2711,2668.0,945,1,0,0,0,0.7496350416615022,0.6817058776720116,47.5,7.606833333333333
96537,450000.0,1963494.0,57541.5,1755000.0,1356,1652.0,1686,2,0,0,0,0.5179474546007053,0.6940926425266661,37.5,4.36332
96546,292500.0,1800000.0,47614.5,1800000.0,10538,7533.0,2174,1,0,0,0,0.7480804705394782,0.4614823912998385,52.5,6.153846153846154
96645,450000.0,1575000.0,43443.0,1575000.0,2124,289.0,3515,1,0,0,0,0.6306276703134209,0.3859146722745145,32.5,3.5
96671,157500.0,1575000.0,47884.5,1575000.0,2377,8348.0,4091,2,0,0,0,0.7126744382856682,0.4382813743111921,42.5,10.0
96715,202500.0,1762110.0,48586.5,1575000.0,130,7.0,4096,1,0,0,0,0.4976019347562745,0.3506958432829587,37.5,8.701777777777778
96753,427500.0,2013840.0,55507.5,1800000.0,6940,2389.0,4515,2,0,0,0,0.5312100295564651,0.633031641417419,37.5,4.710736842105264
96758,360000.0,2013840.0,82152.0,1800000.0,3068,1407.0,4417,1,0,0,0,0.6620874768781869,0.4365064990977374,32.5,5.594
96789,270000.0,1711764.0,45283.5,1530000.0,415,3280.0,3042,1,0,1,1,0.7928400670410002,0.6127042441012546,52.5,6.3398666666666665
96916,337500.0,1736937.0,47893.5,1552500.0,2115,4289.0,1420,2,0,0,0,0.4862724925267586,0.2539628093363117,27.5,5.14648
96941,225000.0,1757466.0,46489.5,1467000.0,391,9610.0,3898,1,0,0,0,0.7346826636981348,0.4848514754962666,57.5,7.81096
97056,315000.0,2205000.0,58297.5,2205000.0,116,138.0,4296,1,0,0,0,0.4939667236425896,0.228883416700673,37.5,7.0
97143,450000.0,2517300.0,66532.5,2250000.0,2115,2122.0,610,2,0,0,0,0.6297205216121764,0.5531646987710016,47.5,5.594
97202,360000.0,1724688.0,54283.5,1575000.0,2390,120.0,3046,1,0,0,0,0.6943705429270252,0.520897599048938,52.5,4.7908
97217,186025.5,2232306.0,58887.0,2232306.0,1325,446.0,4911,2,0,0,0,0.2651242425749029,0.7662336700704004,62.5,12.0
97240,202500.0,1886850.0,49774.5,1575000.0,66,631.0,4333,2,0,1,1,0.7298597296685941,0.6195277080511546,37.5,9.317777777777778
97281,337500.0,1800000.0,49500.0,1800000.0,1611,3229.0,2946,1,1,0,1,0.7382265811872499,0.5762088360175724,52.5,5.333333333333333
97330,202500.0,2013840.0,53253.0,1800000.0,3099,4697.0,1729,2,0,0,0,0.8017589330335291,0.7136313997323308,37.5,9.944888888888888
97331,180000.0,2139705.0,58837.5,1912500.0,2472,10668.0,4189,2,0,0,0,0.6818221584920346,0.221335206354466,57.5,11.88725
97416,360000.0,1971072.0,68643.0,1800000.0,3673,11094.0,1875,2,0,0,0,0.5617829924889932,0.1735274304649146,52.5,5.4752
97453,315000.0,1724220.0,47542.5,1350000.0,321,399.0,3728,2,0,1,1,0.584202289562194,0.3425288720742255,32.5,5.473714285714285
97468,202500.0,1741500.0,48019.5,1741500.0,1840,1678.0,2050,2,0,0,0,0.4988374368678222,0.0932250953774744,37.5,8.6
97513,180000.0,1971072.0,68512.5,1800000.0,280,1251.0,2482,3,0,0,0,0.4249550372305728,0.7544061731797895,27.5,10.9504
97557,135000.0,1800000.0,62568.0,1800000.0,1059,11104.0,3034,2,0,0,0,0.7020651066969501,0.8193176922872417,52.5,13.333333333333334
97584,180000.0,1762110.0,46611.0,1575000.0,8230,3832.0,4053,2,0,0,0,0.5628001984381434,0.722392890081304,42.5,9.7895
97659,135000.0,1800000.0,62568.0,1800000.0,1027,1265.0,1266,2,0,0,0,0.6466935785289815,0.5814837058057234,27.5,13.333333333333334
97758,306000.0,1971072.0,68512.5,1800000.0,2866,782.0,2938,2,0,0,0,0.6696285184474479,0.5919766183185521,37.5,6.441411764705882
97814,562500.0,2695500.0,74124.0,2250000.0,1542,10207.0,4055,2,0,0,0,0.6498796487883152,0.7421816117614419,62.5,4.792
97874,270000.0,2365830.0,96358.5,2250000.0,1685,1968.0,1354,1,0,0,0,0.6821778499962953,0.3154721549257734,22.5,8.762333333333334
97877,135000.0,2013840.0,53253.0,1800000.0,708,1461.0,4394,2,0,0,0,0.469665113129892,0.5549467685334323,37.5,14.917333333333334
97955,202500.0,1762110.0,48586.5,1575000.0,3990,4023.0,4370,2,1,1,0,0.6927112893032389,0.5902333386185574,57.5,8.701777777777778
97974,225000.0,1575000.0,64147.5,1575000.0,4225,2408.0,4571,2,0,0,0,0.6844634003510949,0.3572932680336494,37.5,7.0
97999,315000.0,1620000.0,56308.5,1620000.0,2308,3647.0,529,3,0,0,0,0.1221073936251242,0.2301588968634147,47.5,5.142857142857143
98015,315000.0,1657669.5,57748.5,1431000.0,3623,990.0,2156,2,0,0,0,0.2727726550546974,0.2636468134452008,52.5,5.262442857142857
98073,292500.0,2156400.0,57015.0,1800000.0,588,125.0,2831,2,0,0,0,0.6453584194715414,0.5100895276257282,52.5,7.372307692307692
98079,157500.0,1575000.0,43443.0,1575000.0,2388,1115.0,872,2,0,0,0,0.6940409509647121,0.375711009574066,32.5,10.0
98114,360000.0,2356920.0,119862.0,2250000.0,2812,6041.0,1874,2,0,0,0,0.5587175072018253,0.4668640059537032,52.5,6.547
98117,247500.0,2214000.0,58531.5,2214000.0,284,1875.0,1938,2,0,1,1,0.3604214468259385,0.4776491548517548,27.5,8.945454545454545
98185,382500.0,2013840.0,55377.0,1800000.0,1918,4571.0,870,2,0,0,0,0.7635222389359889,0.3344541255096772,52.5,5.264941176470588
98271,292500.0,1762110.0,48586.5,1575000.0,2333,667.0,4202,2,0,0,0,0.2819410868862741,0.4048783643353997,42.5,6.024307692307692
98394,360000.0,1886850.0,52015.5,1575000.0,1452,8044.0,4210,2,0,1,1,0.3994867276120025,0.524496446363472,57.5,5.24125
98421,315000.0,1893010.5,52056.0,1692000.0,5227,4808.0,3658,2,0,0,0,0.3317501680295368,0.7435593141311444,42.5,6.009557142857143
98443,612000.0,1678522.5,58473.0,1449000.0,2635,329.0,3470,1,0,0,0,0.7158698487246274,0.6023863442690867,37.5,2.742683823529412
98463,337500.0,1724220.0,50413.5,1350000.0,5007,914.0,34,2,1,1,0,0.6063671948926154,0.4525335592581747,47.5,5.1088
98475,135000.0,1575000.0,43443.0,1575000.0,5501,3080.0,3328,2,0,0,0,0.5232085664296234,0.7862666146611379,37.5,11.666666666666666
98479,315000.0,1762110.0,46611.0,1575000.0,1173,2112.0,3836,1,0,0,0,0.6603583108080026,0.4686596550493113,62.5,5.594
98484,405000.0,1720224.0,59922.0,1485000.0,528,1289.0,2244,1,0,0,0,0.7130683247466699,0.5531646987710016,52.5,4.247466666666667
98512,270000.0,1575000.0,58500.0,1575000.0,523,3171.0,864,3,0,0,0,0.1433911833847222,0.6178261467332483,47.5,5.833333333333333
98519,292500.0,2156400.0,59431.5,1800000.0,1200,4405.0,5259,1,0,0,0,0.5842713420092128,0.4135967602644276,42.5,7.372307692307692
98524,225000.0,2250000.0,68220.0,2250000.0,6342,5467.0,4389,2,0,0,0,0.6602651176685302,0.7503751495159068,42.5,10.0
98599,1350000.0,2410380.0,109053.0,2250000.0,843,757.0,4132,1,0,0,0,0.7245413614389458,0.5691487713619409,32.5,1.7854666666666668
98610,157500.0,1822500.0,50247.0,1822500.0,231,7196.0,1104,1,0,0,0,0.3917172776258246,0.6545292802242897,47.5,11.571428571428571
98636,240750.0,1639057.5,66757.5,1530000.0,537,6500.0,154,2,0,0,0,0.5142174453088691,0.5709165417729987,42.5,6.808130841121495
98684,540000.0,1636821.0,51525.0,1413000.0,3882,3102.0,4324,1,0,0,0,0.2954375430593076,0.6610235391308081,42.5,3.03115
98718,180000.0,1913148.0,50598.0,1710000.0,8414,5323.0,3035,3,0,0,0,0.6426813138042246,0.3185955240537633,52.5,10.6286
98820,292500.0,1800000.0,62698.5,1800000.0,3621,3841.0,784,2,0,0,0,0.6667729246303692,0.5388627065779676,47.5,6.153846153846154
98937,247500.0,1866681.0,94954.5,1782000.0,925,5596.0,3727,2,0,0,0,0.6873888939432432,0.7338145369642702,57.5,7.542145454545454
98940,405000.0,1971072.0,68643.0,1800000.0,1100,991.0,1837,1,0,1,1,0.6624689771724632,0.7136313997323308,57.5,4.866844444444444
98943,495000.0,1971072.0,68643.0,1800000.0,2825,814.0,1044,2,0,0,0,0.368474697983803,0.22009464485041,47.5,3.981963636363637
98985,225000.0,2250000.0,59485.5,2250000.0,1158,7676.0,4181,2,0,0,0,0.6565223429478028,0.7136313997323308,42.5,10.0
98994,675000.0,1800000.0,47484.0,1800000.0,4252,1031.0,4405,2,0,0,0,0.6595633188155879,0.1411151004466126,42.5,2.6666666666666665
99019,405000.0,2318130.0,63877.5,1935000.0,828,6607.0,3996,1,0,0,0,0.7059610747040349,0.722392890081304,32.5,5.723777777777777
99135,180000.0,2517300.0,66532.5,2250000.0,6311,6233.0,4547,3,0,0,0,0.564693263774619,0.3108182544189319,42.5,13.985
99250,270000.0,2345760.0,71253.0,2025000.0,938,5.0,1251,2,0,0,0,0.5793818661059253,0.6722428897082422,27.5,8.688
99339,261000.0,1897155.0,65943.0,1732500.0,7085,9615.0,4708,1,0,0,0,0.7416727722243406,0.1862929496555374,42.5,7.268793103448276
99348,135000.0,1886850.0,51885.0,1575000.0,1132,12311.0,1807,2,0,0,0,0.5113929216229836,0.3441550073724169,52.5,13.976666666666668
99445,360000.0,1800000.0,49630.5,1800000.0,2166,935.0,3317,2,0,0,0,0.7667484626069578,0.8050196619153701,27.5,5.0
99454,225000.0,1762110.0,46611.0,1575000.0,3083,1754.0,4723,2,0,0,0,0.1025635384298422,0.7136313997323308,32.5,7.8316
99509,112500.0,1724688.0,59949.0,1575000.0,974,4010.0,5326,2,0,0,0,0.6811766301650782,0.6577838002083306,37.5,15.33056
99531,184500.0,1971072.0,68643.0,1800000.0,3119,3089.0,3347,2,0,0,0,0.6438404923326116,0.1464420666789632,52.5,10.683317073170732
99532,405000.0,1687266.0,68850.0,1575000.0,5715,9945.0,1981,1,0,1,1,0.6533099985815596,0.8050196619153701,52.5,4.166088888888889
99543,315000.0,1800000.0,49630.5,1800000.0,596,7826.0,1902,1,0,1,1,0.6968800136884634,0.3490552510751822,52.5,5.714285714285714
99565,225000.0,1575000.0,46053.0,1575000.0,2774,891.0,2525,2,0,0,0,0.6115172188588556,0.191821602413606,32.5,7.0
99571,202500.0,1575000.0,49585.5,1575000.0,279,10433.0,1952,2,0,0,0,0.5485854677900404,0.5136937663039473,32.5,7.777777777777778
99619,414000.0,1762110.0,48456.0,1575000.0,763,1288.0,3171,1,0,1,1,0.6055735531279095,0.5656079814115492,32.5,4.256304347826087
99642,279000.0,2013840.0,55507.5,1800000.0,13903,4016.0,4422,2,0,0,0,0.688712485090889,0.7826078370261895,57.5,7.218064516129032
99647,270000.0,1762110.0,71901.0,1575000.0,140,5109.0,2713,2,0,1,1,0.5355857742633934,0.5136937663039473,27.5,6.5263333333333335
99682,202500.0,1762110.0,46480.5,1575000.0,2095,2969.0,4212,2,0,0,0,0.5081468369033371,0.5280927512030451,57.5,8.701777777777778
99740,765000.0,1724220.0,50544.0,1350000.0,5188,6130.0,452,2,0,0,0,0.6742224229960343,0.5779691187553125,47.5,2.2538823529411767
99755,630000.0,1762110.0,46480.5,1575000.0,633,3966.0,3490,1,0,0,0,0.543864536297835,0.3062022983135042,42.5,2.797
99803,171000.0,1575000.0,58369.5,1575000.0,5050,10079.0,979,3,0,0,0,0.6001338712489206,0.6658549219640212,47.5,9.210526315789474
99824,450000.0,1971072.0,68512.5,1800000.0,2129,2233.0,67,1,0,0,0,0.7107451335312407,0.1139223962922108,52.5,4.38016
99846,270000.0,1724688.0,54283.5,1575000.0,886,3835.0,1958,2,0,0,0,0.774505606896033,0.6279908192952864,52.5,6.387733333333333
99916,675000.0,1928304.0,73579.5,1800000.0,422,329.0,3325,2,0,0,0,0.6477121609807905,0.2044226253763287,42.5,2.8567466666666665
99952,247500.0,1575000.0,41679.0,1575000.0,5670,10346.0,3491,3,0,0,0,0.5123490887803337,0.6577838002083306,52.5,6.363636363636363
100065,180000.0,1886850.0,52015.5,1575000.0,3018,9138.0,2799,2,0,1,1,0.7155094334729648,0.7688075728291359,52.5,10.4825
100072,180000.0,2013840.0,55377.0,1800000.0,6424,3512.0,4702,2,0,0,0,0.6170714293897961,0.816092360478441,37.5,11.188
100107,225000.0,1762110.0,48456.0,1575000.0,1871,742.0,4449,3,0,1,1,0.3085081585637426,0.5971924268337128,32.5,7.8316
100108,585000.0,1575000.0,59989.5,1575000.0,1328,6481.0,342,2,0,0,0,0.5728562548382404,0.3656165070113335,32.5,2.6923076923076925
100137,360000.0,2013840.0,53253.0,1800000.0,245,732.0,5787,2,0,0,0,0.6870692712921708,0.7380196196295241,37.5,5.594
100183,247500.0,1629000.0,44928.0,1629000.0,6612,7656.0,3890,1,0,0,0,0.7943945045987635,0.5549467685334323,42.5,6.581818181818182
100202,360000.0,1928304.0,79708.5,1800000.0,1674,2463.0,4727,2,0,0,0,0.6634901592481208,0.6956219298394389,42.5,5.3564
100267,180000.0,1575000.0,43312.5,1575000.0,714,5270.0,3154,2,0,0,0,0.3759039801494201,0.5064842396679806,32.5,8.75
100287,180000.0,1575000.0,47884.5,1575000.0,426,8770.0,2747,2,0,0,0,0.5644406043731274,0.5280927512030451,52.5,8.75
100360,225000.0,1575000.0,43443.0,1575000.0,2115,257.0,18,2,0,1,1,0.4442967907327176,0.3979463219016906,27.5,7.0
100502,337500.0,3150000.0,79632.0,3150000.0,344,7556.0,4298,2,0,1,1,0.6099888135096122,0.1841161559307151,42.5,9.333333333333334
100518,247500.0,2250000.0,59485.5,2250000.0,9812,9647.0,2649,2,0,0,0,0.7165720878513837,0.7352209993926424,52.5,9.090909090909092
100555,1575000.0,3299688.0,170986.5,3150000.0,1720,9906.0,4138,2,0,0,0,0.7831086928651987,0.7992967832109371,32.5,2.09504
100593,427500.0,2250000.0,68220.0,2250000.0,493,954.0,312,2,0,0,0,0.597312606854432,0.4223696523543468,32.5,5.2631578947368425
100601,202500.0,1706728.5,47065.5,1525500.0,1077,1778.0,1778,1,0,0,0,0.6445422062532797,0.8016009030071296,47.5,8.428288888888888
100632,157500.0,1575000.0,47884.5,1575000.0,3691,8214.0,4316,1,1,1,1,0.7098857035122578,0.6127042441012546,37.5,10.0
100670,270000.0,1762110.0,48586.5,1575000.0,1743,4757.0,2510,1,0,0,0,0.7450020307583862,0.5082869913916046,27.5,6.5263333333333335
100700,112500.0,1575000.0,43312.5,1575000.0,188,7651.0,4533,1,1,1,0,0.7695214601242442,0.4902575124990026,37.5,14.0
100724,315000.0,1921797.0,66928.5,1755000.0,9388,10323.0,1843,2,0,0,0,0.1086616802879803,0.6832688314232291,52.5,6.100942857142857
100755,208786.5,1978596.0,50017.5,1768500.0,1386,9327.0,2161,1,0,1,1,0.7061063105191336,0.6594055320683344,52.5,9.476647197017048
100779,315000.0,2018875.5,74947.5,1804500.0,1560,715.0,3449,2,0,0,0,0.7213044258358559,0.7121551551910698,32.5,6.409128571428571
100785,270000.0,1575000.0,43443.0,1575000.0,651,3247.0,4117,2,0,0,0,0.7229323790982484,0.6879328378491735,37.5,5.833333333333333
100790,202500.0,2156400.0,59431.5,1800000.0,716,7496.0,2964,2,0,0,0,0.6848882991219646,0.7407990879702335,52.5,10.648888888888887
100806,810000.0,1885536.0,103455.0,1800000.0,4687,11128.0,4946,2,0,0,0,0.5656283477182704,0.2044226253763287,62.5,2.3278222222222222
100838,337500.0,1800000.0,62568.0,1800000.0,2386,3962.0,593,2,1,1,0,0.6578426779288962,0.2764406945454034,47.5,5.333333333333333
100927,180000.0,2265570.0,59895.0,2025000.0,2564,3288.0,3111,1,0,1,1,0.7270394293764902,0.5638350489514956,52.5,12.5865
101020,157500.0,2479860.0,65547.0,2070000.0,9578,5.0,890,1,0,0,0,0.6149144256338545,0.501075160239048,47.5,15.745142857142858
101045,675000.0,2085120.0,72607.5,1800000.0,8112,1077.0,2831,2,0,1,1,0.7012044743012037,0.7449321846094795,52.5,3.089066666666666
101050,157500.0,1800000.0,49500.0,1800000.0,1786,5719.0,3864,2,0,0,0,0.6440761367852966,0.5280927512030451,37.5,11.428571428571429
101067,270000.0,1739470.5,60592.5,1588500.0,3311,6862.0,2307,1,0,1,1,0.7316667367972303,0.7380196196295241,52.5,6.442483333333334
101128,180000.0,1762110.0,48586.5,1575000.0,3960,1245.0,2975,2,0,0,0,0.7479568180540688,0.4668640059537032,37.5,9.7895
101160,247500.0,1762110.0,48586.5,1575000.0,1172,2083.0,3968,2,0,0,0,0.3976520587459761,0.5172965813614878,32.5,7.119636363636364
101172,270000.0,2013840.0,55507.5,1800000.0,109,3044.0,4181,2,0,1,1,0.6216544816249102,0.7016957740576931,42.5,7.458666666666667
101173,225000.0,1762110.0,48586.5,1575000.0,5037,461.0,1510,2,0,0,0,0.3590766349557833,0.4632753280912678,47.5,7.8316
101227,180000.0,1800000.0,74416.5,1800000.0,942,10298.0,3381,2,0,1,1,0.3429486846068646,0.6144143775673561,52.5,10.0
101355,450000.0,1575000.0,43312.5,1575000.0,3441,6301.0,4743,2,0,1,1,0.498564093940568,0.3859146722745145,42.5,3.5
101406,132750.0,1912500.0,50580.0,1912500.0,1288,4682.0,2497,2,0,0,0,0.5478922186217406,0.4031416766587513,27.5,14.40677966101695
101408,202500.0,1575000.0,60120.0,1575000.0,4328,3723.0,3711,2,0,0,0,0.6706001664014031,0.6178261467332483,57.5,7.777777777777778
101415,382500.0,1575000.0,80140.5,1575000.0,4990,14453.0,225,2,0,0,0,0.7103583519171299,0.7583930617144343,47.5,4.117647058823529
101423,225000.0,1908414.0,50472.0,1593000.0,725,8168.0,4068,1,0,0,0,0.6933904694866627,0.6496203111237195,57.5,8.48184
101442,315000.0,1724220.0,47542.5,1350000.0,4658,2629.0,4875,3,0,0,0,0.5190720912452286,0.2079641743053816,37.5,5.473714285714285
101513,382500.0,1824480.0,57415.5,1575000.0,1208,3932.0,4678,1,0,1,1,0.752615051486076,0.4436153084085652,57.5,4.769882352941177
101529,360000.0,1631133.0,107181.0,1575000.0,2732,8587.0,2441,2,0,0,0,0.5666220339205347,0.7016957740576931,52.5,4.530925
101559,225000.0,1963494.0,51925.5,1755000.0,2979,7494.0,4113,3,0,1,1,0.4111452212631636,0.6894791426446275,42.5,8.72664
101578,180000.0,2013840.0,53253.0,1800000.0,330,1268.0,4597,2,0,1,1,0.7365793902254234,0.7636399214572418,37.5,11.188
101622,157500.0,1762110.0,48586.5,1575000.0,1622,4893.0,4434,2,0,0,0,0.3192969893500641,0.6706517530862718,32.5,11.188
101667,405000.0,2013840.0,55507.5,1800000.0,8507,971.0,2856,2,0,0,0,0.6534239069767848,0.1614630800057724,42.5,4.972444444444444
101676,270000.0,1971072.0,68512.5,1800000.0,1147,8474.0,5108,1,0,0,0,0.7191585774510979,0.5172965813614878,37.5,7.300266666666666
101699,270000.0,1913805.0,52758.0,1597500.0,1061,10031.0,967,1,1,0,0,0.6666611654351839,0.5154953751603267,47.5,7.088166666666667
101728,352350.0,1984500.0,52479.0,1984500.0,202,2403.0,4037,3,0,0,0,0.5947062783881626,0.3825018041447388,32.5,5.632183908045977
101790,225000.0,3375000.0,85320.0,3375000.0,629,1252.0,3530,3,0,0,0,0.4675087709683444,0.8396980847302156,27.5,15.0
101807,135000.0,1575000.0,41679.0,1575000.0,4707,1375.0,662,2,0,0,0,0.3882006760551137,0.6195277080511546,47.5,11.666666666666666
101845,540000.0,1800000.0,49500.0,1800000.0,3898,4911.0,4215,1,0,0,0,0.7083792035296911,0.3154721549257734,42.5,3.333333333333333
101854,207000.0,1886850.0,49905.0,1575000.0,962,9380.0,4081,1,0,0,0,0.7955991035352629,0.6940926425266661,62.5,9.115217391304348
101856,225000.0,2220259.5,58698.0,1984500.0,3637,7201.0,2304,2,0,0,0,0.7029517082360299,0.746300213050371,37.5,9.86782
101893,157500.0,1800000.0,62568.0,1800000.0,4644,12.0,4853,2,0,0,0,0.7539805113137312,0.4776491548517548,42.5,11.428571428571429
101973,157500.0,1768500.0,61600.5,1768500.0,664,5151.0,667,2,0,0,0,0.6352508183430403,0.520897599048938,32.5,11.228571428571428
102000,242550.0,2517300.0,63634.5,2250000.0,3831,4008.0,3769,2,1,1,0,0.3818837355304835,0.5762088360175724,42.5,10.37847866419295
102041,540000.0,2013840.0,57843.0,1800000.0,179,3443.0,3534,1,0,0,0,0.6211245809259217,0.6658549219640212,27.5,3.729333333333333
102142,315000.0,1575000.0,64998.0,1575000.0,2341,5677.0,719,1,0,1,1,0.7533106081237968,0.4135967602644276,37.5,5.0
102172,270000.0,1575000.0,46183.5,1575000.0,1708,9228.0,4534,3,0,1,1,0.5872957377240865,0.5762088360175724,42.5,5.833333333333333
102190,124650.0,1575000.0,39816.0,1575000.0,205,1651.0,2943,2,1,1,0,0.2476606428391527,0.4848514754962666,27.5,12.63537906137184
102201,202500.0,1575000.0,41679.0,1575000.0,1123,7748.0,4458,2,0,0,0,0.7366345451413628,0.6956219298394389,37.5,7.777777777777778
102251,202500.0,1710000.0,93838.5,1710000.0,4223,5842.0,3305,1,0,0,0,0.7458237037357329,0.2366108235287817,32.5,8.444444444444445
102303,360000.0,1575000.0,43312.5,1575000.0,3266,6452.0,3151,2,0,0,0,0.6100148249550795,0.2314393514998941,42.5,4.375
102322,720000.0,2250000.0,114300.0,2250000.0,210,4013.0,1832,1,0,0,0,0.7796233359341308,0.5388627065779676,27.5,3.125
102423,450000.0,1762110.0,48456.0,1575000.0,771,1337.0,2622,2,0,0,0,0.6581920599060617,0.5971924268337128,32.5,3.9158
102431,315000.0,1762110.0,48586.5,1575000.0,2169,75.0,1308,2,0,0,0,0.7279671355693088,0.4632753280912678,37.5,5.594
102462,180000.0,2164878.0,57240.0,1935000.0,531,6554.0,4664,2,0,1,1,0.5786089530784869,0.5937175866150576,42.5,12.0271
102471,315000.0,2250000.0,59355.0,2250000.0,2437,10340.0,1488,2,0,0,0,0.6417668433585624,0.6195277080511546,47.5,7.142857142857143
102481,382500.0,1764108.0,53617.5,1611000.0,2817,4185.0,5263,1,0,0,0,0.6902714859510095,0.7281412993111438,62.5,4.61204705882353
102577,337500.0,1762110.0,48586.5,1575000.0,6893,6329.0,582,2,0,0,0,0.5960390787145751,0.7352209993926424,47.5,5.221066666666666
102625,292500.0,2085120.0,65601.0,1800000.0,442,5783.0,2174,2,0,0,0,0.4414857033017792,0.2567055724393002,52.5,7.128615384615385
102641,135000.0,1575000.0,41679.0,1575000.0,3277,10331.0,3297,2,0,1,1,0.6531911189174016,0.445396241560834,52.5,11.666666666666666
102659,450000.0,1886850.0,52015.5,1575000.0,574,6938.0,4257,1,0,1,1,0.5580920001700903,0.4776491548517548,37.5,4.193
102669,360000.0,1971072.0,68643.0,1800000.0,454,6290.0,2405,2,0,0,0,0.6336025059789087,0.1556893746835917,27.5,5.4752
102738,360000.0,1928304.0,79708.5,1800000.0,2402,2153.0,2181,1,0,0,0,0.7151932875351973,0.3425288720742255,37.5,5.3564
102760,352350.0,2517300.0,66532.5,2250000.0,2931,4629.0,2517,1,0,0,0,0.7059701531693178,0.5867400085415683,27.5,7.144316730523627
102796,270000.0,2172573.0,57442.5,1813500.0,296,7926.0,2019,2,0,0,0,0.7704896298341007,0.5884877883422673,52.5,8.046566666666667
102932,270000.0,2250000.0,59485.5,2250000.0,1566,8336.0,5185,2,0,0,0,0.6342672814208289,0.3077366963789207,57.5,8.333333333333334
102966,765000.0,2250000.0,225000.0,2250000.0,5516,1905.0,4884,2,0,0,0,0.2531441752995558,0.8347841592331774,42.5,2.9411764705882355
102986,360000.0,2085120.0,72607.5,1800000.0,9715,2563.0,3088,1,0,0,0,0.7249034554698397,0.7826078370261895,52.5,5.792
102987,225000.0,1971072.0,61888.5,1800000.0,442,904.0,827,2,0,0,0,0.3882630007320688,0.3656165070113335,42.5,8.76032
103038,193500.0,2205000.0,60637.5,2205000.0,7681,8841.0,4374,2,1,0,1,0.6792072890226294,0.2392262794694045,42.5,11.395348837209305
103062,180000.0,1762110.0,48586.5,1575000.0,849,3282.0,4111,3,0,0,0,0.726109749774427,0.2225807646753351,37.5,9.7895
103098,315000.0,2205000.0,83988.0,2205000.0,297,1825.0,1481,2,1,1,0,0.5744126171505184,0.4722533429586386,22.5,7.0
103128,180000.0,1575000.0,41548.5,1575000.0,1741,1047.0,1416,2,0,0,0,0.6402622601402856,0.2327247762679433,37.5,8.75
103135,157500.0,1800000.0,62698.5,1800000.0,4070,5097.0,222,2,0,0,0,0.5887631273061826,0.6109913280868294,47.5,11.428571428571429
103159,247500.0,1615500.0,61663.5,1615500.0,5255,1633.0,3165,2,0,0,0,0.6459687745949915,0.4418358231994413,42.5,6.527272727272727
103166,225000.0,2377431.0,65506.5,1984500.0,3661,1355.0,3691,1,0,0,0,0.0899201361721848,0.4920600938649263,32.5,10.56636
103228,306000.0,2013840.0,53253.0,1800000.0,7370,8490.0,5396,1,0,1,1,0.7128579937184093,0.5884877883422673,42.5,6.581176470588235
103296,427500.0,1800000.0,49500.0,1800000.0,2501,1356.0,4639,2,0,0,0,0.7779695482755249,0.7726311345553628,42.5,4.2105263157894735
103372,337500.0,1741972.5,48033.0,1557000.0,1196,10489.0,1997,1,0,0,0,0.6895510413823239,0.7557400501752248,52.5,5.1614
