,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,REGION_RATING_CLIENT_W_CITY,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,EXT_SOURCE_2,EXT_SOURCE_3,AGE,CREDIT_INCOME_PERCENT
111264,135000.0,1288350.0,37800.0,1125000.0,2669,2650.0,908,2,0,0,0,0.443557245696984,0.6971469077844458,47.5,9.543333333333331
111270,315000.0,1458414.0,38470.5,1273500.0,4276,395.0,3747,2,0,0,0,0.6929114087876175,0.5620604831738043,42.5,4.629885714285714
111277,135000.0,1138500.0,32755.5,1138500.0,331,7870.0,3390,2,0,0,0,0.6843878304678221,0.3392876999089139,52.5,8.433333333333334
111290,157500.0,1125000.0,59940.0,1125000.0,2451,8406.0,2336,1,0,0,0,0.7446903351675358,0.5172965813614878,52.5,7.142857142857143
111295,247500.0,1125000.0,47664.0,1125000.0,2545,1957.0,3936,1,0,0,0,0.6033201437411952,0.3092753558842053,32.5,4.545454545454546
111315,315000.0,1288350.0,37800.0,1125000.0,1410,1796.0,4012,2,1,1,0,0.6515248017081812,0.5602843280409464,42.5,4.09
111329,162000.0,1129500.0,31189.5,1129500.0,8077,58.0,4401,2,0,1,1,0.3061294427043499,0.6479768603302221,62.5,6.972222222222222
111341,180000.0,1223010.0,48631.5,1125000.0,376,3623.0,4747,2,0,0,0,0.6442615950377829,0.7700870700124128,42.5,6.7945
111354,202500.0,1147500.0,43834.5,1147500.0,5961,4123.0,1952,2,0,0,0,0.7609780443453638,0.8245949709919925,52.5,5.666666666666667
111367,180000.0,1350000.0,50031.0,1350000.0,6614,1049.0,4585,2,0,0,0,0.6679428374773762,0.4848514754962666,37.5,7.5
111388,405000.0,1435500.0,39604.5,1435500.0,98,7370.0,4637,2,0,0,0,0.6573158210441619,0.4614823912998385,37.5,3.5444444444444443
111394,180000.0,1325475.0,56290.5,1125000.0,2390,5194.0,980,1,0,0,0,0.7333463543756724,0.3807996826489149,32.5,7.36375
111417,157500.0,1288350.0,37800.0,1125000.0,1946,12862.0,2522,2,0,0,0,0.6893169327780942,0.6863823354047934,52.5,8.18
111419,157500.0,1350000.0,55116.0,1350000.0,11772,4691.0,2619,2,0,0,0,0.4663494168974901,0.4561097392782771,52.5,8.571428571428571
111420,180000.0,1320849.0,52515.0,1215000.0,2126,1395.0,4055,1,0,0,0,0.7056931864173831,0.4938628816996244,42.5,7.33805
111423,81000.0,1339884.0,43353.0,1170000.0,3328,143.0,316,3,0,0,0,0.5650480053401924,0.3457848024695955,32.5,16.541777777777778
111425,225000.0,1259626.5,53500.5,1080000.0,1268,580.0,4291,2,0,0,0,0.2652392929701406,0.3539876078507373,42.5,5.59834
111435,90000.0,1350000.0,75384.0,1350000.0,1901,612.0,1424,2,0,0,0,0.7143953059464201,0.2608559142068693,42.5,15.0
111437,135000.0,1345500.0,39339.0,1345500.0,2009,4525.0,4464,2,0,0,0,0.6883701479276736,0.5028782772082183,32.5,9.966666666666669
111445,450000.0,1223010.0,48501.0,1125000.0,1908,9061.0,2233,1,1,1,0,0.6789261119031182,0.5280927512030451,52.5,2.7178
111452,247500.0,1255680.0,41629.5,1125000.0,4008,13974.0,3385,1,0,0,0,0.7300752510338486,0.8106180215523969,52.5,5.073454545454545
111478,292500.0,1372500.0,43096.5,1372500.0,5492,1748.0,4427,2,0,0,0,0.1188633767739641,0.3328505641648731,32.5,4.6923076923076925
111494,225000.0,1125000.0,36292.5,1125000.0,188,3860.0,1851,1,0,0,0,0.6481311877970319,0.2079641743053816,37.5,5.0
111501,630000.0,1546020.0,45202.5,1350000.0,4599,2602.0,902,2,0,0,0,0.507365259105296,0.6863823354047934,47.5,2.454
111514,270000.0,1327500.0,38812.5,1327500.0,2395,1713.0,4642,2,0,1,1,0.6143394934458469,0.5673792367572691,42.5,4.916666666666667
111518,112500.0,1350000.0,39604.5,1350000.0,3937,1372.0,3159,2,0,0,0,0.764909228667112,0.5172965813614878,32.5,12.0
111545,225000.0,1671210.0,44217.0,1395000.0,4448,6057.0,4162,1,0,0,0,0.7312371919727663,0.6769925032909132,32.5,7.4276
111553,202500.0,1288350.0,37800.0,1125000.0,7815,3398.0,2167,3,0,0,0,0.6858502578599447,0.6446794549585961,52.5,6.362222222222222
111570,427500.0,1477863.0,101362.5,1395000.0,482,2285.0,2615,1,1,1,0,0.6401363333954535,0.2539628093363117,27.5,3.4569894736842106
111572,225000.0,1288350.0,37800.0,1125000.0,146,321.0,323,3,0,0,0,0.3389391635553222,0.7165702448010511,47.5,5.726
111573,99000.0,1546020.0,42511.5,1350000.0,1573,6127.0,4262,2,0,0,0,0.6656982905586493,0.2418614865234661,42.5,15.616363636363635
111586,171000.0,1288350.0,37665.0,1125000.0,5525,10074.0,3519,2,0,0,0,0.7025999920291748,0.5154953751603267,57.5,7.53421052631579
111594,247500.0,1288350.0,37669.5,1125000.0,1374,6361.0,27,1,1,0,1,0.7829006257112081,0.4722533429586386,47.5,5.205454545454545
111610,135000.0,1227901.5,46768.5,1129500.0,1718,1402.0,4632,2,0,1,1,0.5557285256119933,0.8128226070575616,42.5,9.095566666666668
111618,450000.0,1273437.0,119196.0,1237500.0,959,1986.0,243,1,0,0,0,0.6997133201729184,0.5919766183185521,47.5,2.82986
111639,135000.0,1288350.0,37800.0,1125000.0,338,5203.0,5230,2,1,1,1,0.3115252019777592,0.4686596550493113,37.5,9.543333333333331
111647,112500.0,1223010.0,48501.0,1125000.0,1528,1570.0,1653,2,0,0,0,0.2622583692422573,0.5531646987710016,22.5,10.8712
111650,292500.0,1354500.0,35860.5,1354500.0,5750,10130.0,4165,1,0,0,0,0.1788589553283273,0.6706517530862718,57.5,4.630769230769231
111661,225000.0,1494000.0,56902.5,1494000.0,4077,7184.0,4977,2,0,0,0,0.6683404278784837,0.7610263695502636,42.5,6.64
111667,225000.0,1560726.0,41301.0,1395000.0,2348,9010.0,2167,2,0,0,0,0.5545944511295824,0.6479768603302221,52.5,6.93656
111668,157500.0,1260000.0,36841.5,1260000.0,2362,7089.0,4379,2,0,0,0,0.6824480334439784,0.3656165070113335,42.5,8.0
111670,270000.0,1125000.0,47794.5,1125000.0,3210,6659.0,4624,2,0,0,0,0.5792059958232115,0.7352209993926424,57.5,4.166666666666667
111687,270000.0,1321902.0,38781.0,1035000.0,217,8211.0,904,2,0,0,0,0.6933997675095693,0.5172965813614878,22.5,4.895933333333334
111689,157500.0,1268181.0,34137.0,1080000.0,535,14603.0,3048,2,0,0,0,0.6170972649822761,0.7032033049040319,42.5,8.051942857142857
111734,315000.0,1467612.0,58333.5,1350000.0,8082,4447.0,1401,2,0,0,0,0.6129967460772711,0.2925880073368475,62.5,4.659085714285714
111740,180000.0,1288350.0,34114.5,1125000.0,715,152.0,4143,2,0,0,0,0.4179649077128133,0.5495965024956946,37.5,7.1575
111779,270000.0,1312110.0,55723.5,1125000.0,1422,3753.0,4427,2,0,0,0,0.6554712422392824,0.5424451438613613,42.5,4.859666666666667
111793,405000.0,1384573.5,129456.0,1345500.0,8582,2916.0,4507,1,0,0,0,0.7572834734463751,0.7623356180684377,42.5,3.4187
111817,90000.0,1314117.0,36135.0,1147500.0,2836,8147.0,3514,2,0,0,0,0.6636170897493769,0.8633633824101478,52.5,14.6013
111819,112500.0,1293502.5,37948.5,1129500.0,1646,9027.0,381,2,0,0,0,0.6510182189608237,0.3217352821966848,47.5,11.4978
111835,117000.0,1546020.0,40914.0,1350000.0,2783,2227.0,2920,2,0,0,0,0.5252538345513911,0.6058362647264226,32.5,13.213846153846154
111836,180000.0,1260702.0,41796.0,1129500.0,1811,7911.0,1111,2,0,0,0,0.4912885335982796,0.2103502286944494,37.5,7.0039
111837,382500.0,1275142.5,88879.5,1215000.0,1516,5264.0,2587,1,0,0,0,0.7043060746552384,0.4614823912998385,27.5,3.333705882352941
111845,337500.0,1546020.0,42642.0,1350000.0,3350,989.0,3840,2,0,0,0,0.2925960992188892,0.7076993447402619,37.5,4.5808
111862,360000.0,1305000.0,38155.5,1305000.0,1980,273.0,287,1,0,0,0,0.5992361907755953,0.6127042441012546,57.5,3.625
111876,180000.0,1350000.0,55714.5,1350000.0,8022,6141.0,265,2,0,0,0,0.6564779611735201,0.646329897706246,47.5,7.5
111877,270000.0,1345500.0,44595.0,1345500.0,2436,8400.0,4804,2,0,0,0,0.7420329229339534,0.5867400085415683,37.5,4.983333333333333
111883,450000.0,1129500.0,33156.0,1129500.0,782,9453.0,465,2,0,0,0,0.5681517971849039,0.4884551844437485,47.5,2.51
111893,171000.0,1506816.0,47443.5,1350000.0,3002,3398.0,3317,3,0,0,0,0.4946937271343642,0.7738956942145427,37.5,8.811789473684211
111940,202500.0,1546020.0,42642.0,1350000.0,3578,9761.0,1664,2,0,0,0,0.6933904694866627,0.3031463744186309,62.5,7.634666666666667
111946,180000.0,1317357.0,50305.5,1129500.0,4066,6315.0,4697,3,0,0,0,0.5875395279192321,0.6925590674998008,32.5,7.31865
111948,157500.0,1288350.0,37800.0,1125000.0,2762,1387.0,2818,2,0,0,0,0.4960384671268516,0.3807996826489149,32.5,8.18
111952,450000.0,1237500.0,61875.0,1237500.0,3823,2841.0,4395,1,0,0,0,0.7444948783618192,0.7583930617144343,42.5,2.75
111962,225000.0,1483231.5,44968.5,1354500.0,4600,4579.0,832,2,0,0,0,0.6701072729076809,0.2539628093363117,37.5,6.59214
111969,225000.0,1282500.0,37629.0,1282500.0,3341,11089.0,2174,2,0,1,1,0.6437803166207212,0.5937175866150576,52.5,5.7
111977,135000.0,1220521.5,40468.5,1093500.0,1487,5451.0,207,2,0,0,0,0.5351451711116291,0.4118485559242397,47.5,9.0409
112000,189000.0,1494486.0,43825.5,1305000.0,5462,901.0,115,3,0,0,0,0.6837403644149784,0.5884877883422673,47.5,7.907333333333334
112001,157500.0,1277136.0,46003.5,1102500.0,6721,132.0,5137,2,0,0,0,0.2196887210518197,0.5585066276769286,37.5,8.1088
112006,225000.0,1125000.0,43722.0,1125000.0,4176,3662.0,4764,2,0,0,0,0.4908841119183816,0.5867400085415683,32.5,5.0
112016,315000.0,1506816.0,49927.5,1350000.0,1184,8409.0,4518,3,0,1,1,0.6088228608973305,0.4740512892789932,42.5,4.783542857142857
112018,315000.0,1509948.0,44280.0,1318500.0,2755,3436.0,5048,2,0,0,0,0.7025999920291748,0.3689687382528466,42.5,4.793485714285715
112055,270000.0,1223010.0,51817.5,1125000.0,180,2140.0,2633,2,0,1,1,0.1660377288323274,0.2851799046358216,52.5,4.5296666666666665
112066,292500.0,1280794.5,42457.5,1147500.0,2948,353.0,1525,2,0,0,0,0.3951563006541901,0.2822484337007223,42.5,4.378784615384616
112083,202500.0,1236816.0,36162.0,1080000.0,821,11571.0,3449,2,0,1,1,0.4584782520045503,0.2594676548211199,57.5,6.107733333333333
112089,148500.0,1223010.0,51948.0,1125000.0,6277,1604.0,726,3,0,0,0,0.6100200271690858,0.4507472818545589,37.5,8.235757575757576
112092,135000.0,1395000.0,36927.0,1395000.0,3250,5134.0,4324,2,0,0,0,0.6337700165441682,0.5442347412142162,57.5,10.333333333333334
112097,225000.0,1291500.0,49189.5,1188000.0,3418,7610.0,1791,2,0,0,0,0.7406995698804504,0.4668640059537032,47.5,5.74
112099,202500.0,1350000.0,39474.0,1350000.0,1469,712.0,1749,2,0,0,0,0.2066564401807979,0.3217352821966848,32.5,6.666666666666667
112104,450000.0,1339884.0,39177.0,1170000.0,2411,1500.0,1299,2,0,0,0,0.5447052576324019,0.445396241560834,47.5,2.97752
112113,315000.0,1241968.5,36445.5,1084500.0,5022,2645.0,683,2,0,0,0,0.6572123736455789,0.5832379256761245,47.5,3.942757142857143
112116,207000.0,1125000.0,44748.0,1125000.0,775,4100.0,3470,3,0,0,0,0.7209570156951512,0.5832379256761245,32.5,5.434782608695652
112117,112500.0,1125000.0,47664.0,1125000.0,5484,2545.0,3505,2,0,0,0,0.6917608976696662,0.4812493411434029,37.5,10.0
112124,202500.0,1252278.0,36747.0,1093500.0,1447,13194.0,2455,1,0,0,0,0.7466229457852914,0.6832688314232291,52.5,6.184088888888889
112151,225000.0,1467612.0,62181.0,1350000.0,4650,4996.0,1770,2,0,0,0,0.462074477700794,0.5937175866150576,52.5,6.52272
112162,1440000.0,1125000.0,33025.5,1125000.0,2337,7671.0,887,1,0,0,0,0.3119615482799334,0.4014074137749511,47.5,0.78125
112166,180000.0,1354500.0,89023.5,1354500.0,263,2925.0,1833,3,0,0,0,0.3295287667090663,0.7180328113294772,37.5,7.525
112177,180000.0,1546020.0,42642.0,1350000.0,5390,1574.0,3776,3,0,1,1,0.4920755485314069,0.5280927512030451,37.5,8.589
112178,315000.0,1288350.0,41692.5,1125000.0,145,3601.0,563,2,0,1,1,0.6795740534401014,0.5172965813614878,47.5,4.09
112183,135000.0,1125000.0,29808.0,1125000.0,6074,6122.0,4730,2,0,1,1,0.2428760874514677,0.8193176922872417,37.5,8.333333333333334
112196,130500.0,1436850.0,42142.5,1125000.0,3088,4588.0,4588,2,0,0,0,0.474848077047086,0.6279908192952864,62.5,11.010344827586207
112203,157500.0,1515415.5,60228.0,1354500.0,821,2597.0,4333,2,0,0,0,0.7428357975308639,0.7366226976503176,37.5,9.621685714285714
112211,270000.0,1327500.0,36634.5,1327500.0,3810,9754.0,1965,3,0,0,0,0.579509759113508,0.7136313997323308,52.5,4.916666666666667
112224,112500.0,1288350.0,37800.0,1125000.0,1967,5023.0,5191,2,0,0,0,0.6344853788220667,0.6127042441012546,37.5,11.452
112245,139500.0,1303200.0,46809.0,1125000.0,119,6963.0,3948,2,0,0,0,0.4112352264388457,0.5585066276769286,57.5,9.341935483870968
112249,405000.0,1402776.0,92061.0,1354500.0,1875,634.0,599,1,0,1,1,0.3042422025713647,0.324891229465852,32.5,3.4636444444444443
112281,183150.0,1546020.0,40914.0,1350000.0,902,8311.0,2648,2,0,1,1,0.6358991326942871,0.7981372313187245,52.5,8.441277641277642
112309,247500.0,1520253.0,44581.5,1327500.0,3885,115.0,4135,2,0,0,0,0.7035130419954001,0.8128226070575616,37.5,6.142436363636364
112318,270000.0,1305000.0,38286.0,1305000.0,1791,8188.0,2649,1,0,0,0,0.2858978721410488,0.5779691187553125,37.5,4.833333333333333
112322,112500.0,1125000.0,32895.0,1125000.0,8242,10332.0,1119,2,0,0,0,0.1423655153309574,0.8245949709919925,47.5,10.0
112332,117000.0,1350000.0,67500.0,1350000.0,2458,4970.0,3215,2,0,1,1,0.6426963788120629,0.8658959152750668,27.5,11.538461538461538
112344,216000.0,1185282.0,31396.5,1035000.0,5125,1064.0,3885,1,0,0,0,0.7207678075115037,0.5352762504724826,37.5,5.487416666666666
112355,270000.0,1322608.5,56169.0,1134000.0,1736,8333.0,913,2,0,0,0,0.655955036963403,0.5495965024956946,37.5,4.89855
112378,180000.0,1206000.0,31941.0,1206000.0,1676,253.0,1835,2,0,0,0,0.1739412393890211,0.5549467685334323,27.5,6.7
112386,157500.0,1255680.0,41629.5,1125000.0,1250,345.0,4063,1,0,1,1,0.6941802394220321,0.5100895276257282,67.5,7.972571428571428
112407,180000.0,1310557.5,55656.0,1192500.0,3358,11145.0,1442,2,0,0,0,0.7572915121072494,0.1054731864873376,47.5,7.280875
112411,360000.0,1125000.0,47664.0,1125000.0,7483,4180.0,3027,3,0,0,0,0.6981580234762247,0.7001838506835805,37.5,3.125
112414,148500.0,1227901.5,50139.0,1129500.0,356,9111.0,4144,1,0,0,0,0.731262976922376,0.7610263695502636,62.5,8.26869696969697
112422,180000.0,1288350.0,37669.5,1125000.0,624,249.0,1700,1,0,0,0,0.7623753121737462,0.6144143775673561,62.5,7.1575
112430,225000.0,1350000.0,39474.0,1350000.0,746,596.0,1294,2,0,1,1,0.6943426977748771,0.434733248750173,47.5,6.0
112443,157500.0,1350000.0,47056.5,1350000.0,3835,3024.0,119,2,0,0,0,0.358216511423294,0.6894791426446275,47.5,8.571428571428571
112445,396000.0,1343601.0,51304.5,1152000.0,7253,3339.0,4079,1,0,0,0,0.7154382077720431,0.4866531565147181,42.5,3.392931818181818
112455,112500.0,1125000.0,33025.5,1125000.0,8161,1637.0,3547,2,0,0,0,0.5742896589305774,0.6642482627052363,52.5,10.0
112460,202500.0,1381113.0,36562.5,1206000.0,1552,822.0,1514,2,0,0,0,0.7483400097636836,0.722392890081304,27.5,6.820311111111111
112461,112500.0,1125000.0,44748.0,1125000.0,1527,2819.0,449,2,0,0,0,0.3171951766078904,0.7662336700704004,47.5,10.0
112464,157500.0,1355346.0,35752.5,1183500.0,1191,8066.0,143,2,0,0,0,0.2865277808064187,0.5388627065779676,22.5,8.605371428571429
112466,225000.0,1546020.0,45333.0,1350000.0,2466,898.0,2796,2,0,0,0,0.7762385501964243,0.4118485559242397,37.5,6.8712
112475,270000.0,1260000.0,36972.0,1260000.0,2760,6096.0,2554,2,0,1,1,0.6901779738049015,0.5460231970049609,52.5,4.666666666666667
112502,247500.0,1131741.0,76068.0,1084500.0,863,7187.0,1696,2,0,0,0,0.5666703618145852,0.1819591097862785,47.5,4.572690909090909
112503,225000.0,1125000.0,33025.5,1125000.0,1099,8662.0,1122,2,0,0,0,0.5829056177275557,0.2445163919946749,47.5,5.0
112504,315000.0,1258650.0,53455.5,1125000.0,3035,6953.0,3012,2,0,0,0,0.634814956217392,0.4740512892789932,52.5,3.9957142857142856
112521,112500.0,1288350.0,37669.5,1125000.0,107,1435.0,1354,2,0,0,0,0.6229086198848153,0.6642482627052363,32.5,11.452
112523,54000.0,1288350.0,37800.0,1125000.0,4667,5404.0,54,2,0,0,0,0.6651725029469229,0.7862666146611379,47.5,23.85833333333333
112527,225000.0,1350000.0,46926.0,1350000.0,2482,156.0,2782,2,1,1,0,0.7154471115719587,0.3842068130556564,52.5,6.0
112529,180000.0,1125000.0,32895.0,1125000.0,1897,4614.0,3184,3,0,0,0,0.1543082241519999,0.5867400085415683,52.5,6.25
112536,225000.0,1288350.0,37669.5,1125000.0,7567,5328.0,4475,2,0,1,1,0.5350744518989,0.7136313997323308,57.5,5.726
112539,261000.0,1288350.0,37800.0,1125000.0,11057,4701.0,60,2,0,0,0,0.7095478184287072,0.5388627065779676,52.5,4.936206896551724
112548,180000.0,1546020.0,40914.0,1350000.0,6641,9108.0,4628,2,0,0,0,0.605239221259936,0.7295666907060153,42.5,8.589
112552,166500.0,1479024.0,43375.5,1291500.0,2291,5087.0,3416,2,0,1,1,0.6883373102515594,0.3077366963789207,32.5,8.883027027027026
112576,270000.0,1318500.0,38551.5,1318500.0,3406,4756.0,4335,2,0,0,0,0.5116989045196111,0.6075573001388961,42.5,4.883333333333334
112600,270000.0,1125000.0,33025.5,1125000.0,1274,2707.0,4649,2,0,0,0,0.7528918046976563,0.1873887653772306,42.5,4.166666666666667
112618,135000.0,1125000.0,44748.0,1125000.0,621,9954.0,2131,2,0,0,0,0.6505808928217753,0.5334816299804352,52.5,8.333333333333334
112622,225000.0,1528200.0,53248.5,1350000.0,8259,6075.0,6145,2,0,1,1,0.6759779146378695,0.6894791426446275,42.5,6.792
112633,76500.0,1125000.0,33025.5,1125000.0,706,3721.0,1642,2,0,0,0,0.3239152319761779,0.4329616670974407,47.5,14.705882352941176
112636,216000.0,1635120.0,56965.5,1350000.0,2557,3796.0,2207,3,0,0,0,0.4011771190864957,0.5937175866150576,52.5,7.57
112637,135000.0,1354500.0,51592.5,1354500.0,240,10793.0,4255,2,0,0,0,0.7288064316436973,0.5100895276257282,57.5,10.033333333333331
112661,189000.0,1332000.0,36760.5,1332000.0,118,8349.0,4298,2,0,0,0,0.4422083577311601,0.375711009574066,42.5,7.047619047619048
112669,270000.0,1350000.0,43681.5,1350000.0,1581,1289.0,4017,2,0,0,0,0.6789022773633191,0.6754132910917112,32.5,5.0
112678,180000.0,1305000.0,38286.0,1305000.0,3595,2159.0,760,2,0,0,0,0.6591851367448883,0.7338145369642702,47.5,7.25
112688,202500.0,1350000.0,43681.5,1350000.0,601,3271.0,1465,2,0,0,0,0.7504508817803602,0.475849908720221,22.5,6.666666666666667
112692,495000.0,1165270.5,41854.5,1044000.0,868,371.0,4062,2,0,0,0,0.7678534235270567,0.0659932073845022,42.5,2.354081818181818
112697,135000.0,1129500.0,31059.0,1129500.0,3536,2644.0,2648,2,0,1,1,0.2974305732549437,0.5602843280409464,32.5,8.366666666666667
112703,202500.0,1288350.0,37800.0,1125000.0,7786,944.0,4262,2,0,0,0,0.7111675442659552,0.6848276586890367,42.5,6.362222222222222
112715,175500.0,1305000.0,34425.0,1305000.0,277,3569.0,2841,3,0,0,0,0.4675958729244436,0.5797274227921155,37.5,7.435897435897436
112735,225000.0,1107000.0,36585.0,1107000.0,3972,8156.0,3115,2,0,1,1,0.7011586560354696,0.7981372313187245,37.5,4.92
112745,360000.0,1350000.0,67500.0,1350000.0,1026,4954.0,3544,1,0,0,0,0.7251781006717687,0.3876253444214701,42.5,3.75
112748,337500.0,1231663.5,36144.0,1075500.0,1129,12914.0,2763,1,0,0,0,0.4261578210718594,0.3233112448967859,52.5,3.649373333333333
112768,216000.0,1451047.5,60012.0,1354500.0,4836,1035.0,4208,2,0,0,0,0.7957377577138911,0.3123653692278984,42.5,6.7178125
112775,225000.0,1288350.0,41692.5,1125000.0,3830,3848.0,4743,2,0,0,0,0.691658307144852,0.3740208032583212,37.5,5.726
112786,256500.0,1215000.0,35653.5,1215000.0,4852,7204.0,2071,2,0,0,0,0.624371412067433,0.6347055309763198,37.5,4.7368421052631575
112788,216000.0,1258650.0,53455.5,1125000.0,10878,10248.0,1335,2,0,0,0,0.484901442806311,0.7001838506835805,47.5,5.827083333333333
112791,270000.0,1257255.0,47884.5,1156500.0,2513,5736.0,4459,3,0,0,0,0.6738909193252357,0.6817058776720116,62.5,4.6565
112803,157500.0,1215000.0,43177.5,1215000.0,768,8682.0,3678,2,0,0,0,0.2654566974091764,0.4992720153045617,62.5,7.714285714285714
112806,157500.0,1125000.0,32895.0,1125000.0,1175,5119.0,3905,3,0,0,0,0.7621097887371219,0.5919766183185521,37.5,7.142857142857143
112828,225000.0,1264428.0,37098.0,990000.0,3717,3470.0,3761,3,0,0,0,0.5685648799361184,0.7751552674785404,32.5,5.61968
112836,225000.0,1305000.0,72868.5,1305000.0,1953,6930.0,5111,2,0,0,0,0.6966166506996865,0.622922000268356,37.5,5.8
112842,225000.0,1129500.0,58612.5,1129500.0,2103,2104.0,2757,2,0,0,0,0.4555154157613151,0.6610235391308081,52.5,5.02
112860,225000.0,1312110.0,52038.0,1125000.0,8904,8489.0,4376,2,0,0,0,0.4755133948286369,0.5832379256761245,42.5,5.8316
112862,360000.0,1170000.0,62464.5,1170000.0,1912,4264.0,4263,2,0,0,0,0.5818153129296327,0.6512602186973006,42.5,3.25
112873,450000.0,1350000.0,67500.0,1350000.0,4202,387.0,1886,2,0,0,0,0.4882010468053752,0.5797274227921155,52.5,3.0
112874,270000.0,1224000.0,33660.0,1224000.0,254,452.0,434,2,0,0,0,0.609150911292172,0.3689687382528466,47.5,4.533333333333333
112875,157500.0,1236816.0,36292.5,1080000.0,2625,7343.0,717,3,0,0,0,0.3809705136147197,0.3859146722745145,47.5,7.8528
112910,202500.0,1195101.0,62010.0,1129500.0,3258,3145.0,3989,2,0,0,0,0.2620595647773683,0.7062051096536562,57.5,5.9017333333333335
112943,270000.0,1546020.0,42642.0,1350000.0,2666,2428.0,1911,1,0,0,0,0.7354364436844488,0.5136937663039473,32.5,5.726
112948,180000.0,1354500.0,45517.5,1354500.0,5709,9195.0,2792,2,0,0,0,0.7581385741867562,0.6785676886853644,52.5,7.525
112952,270000.0,1185282.0,34654.5,1035000.0,2120,2585.0,4020,3,0,0,0,0.5524597791117979,0.363945238612397,57.5,4.3899333333333335
112976,202500.0,1528200.0,53248.5,1350000.0,1539,4783.0,1928,3,0,1,1,0.3776241326872241,0.3572932680336494,52.5,7.546666666666667
112992,301500.0,1125000.0,44748.0,1125000.0,7697,6215.0,1406,2,0,0,0,0.6498647216489171,0.5388627065779676,47.5,3.7313432835820897
112993,202500.0,1288350.0,37800.0,1125000.0,515,4286.0,2590,2,1,1,0,0.2690108061498804,0.3441550073724169,52.5,6.362222222222222
113008,135000.0,1288350.0,37669.5,1125000.0,370,10852.0,290,1,0,1,1,0.4013504915842444,0.3490552510751822,47.5,9.543333333333331
113009,450000.0,1125000.0,56250.0,1125000.0,5587,1322.0,3726,1,0,0,0,0.6647145389329837,0.7194907850918436,57.5,2.5
113016,360000.0,1312110.0,55723.5,1125000.0,175,8320.0,979,1,1,1,0,0.6654646579013133,0.5902333386185574,52.5,3.64475
113018,225000.0,1288350.0,37800.0,1125000.0,992,1450.0,1501,2,0,0,0,0.7157408428149901,0.445396241560834,47.5,5.726
113023,90000.0,1288350.0,37669.5,1125000.0,2137,2336.0,3008,3,1,1,0,0.6868952842330639,0.633031641417419,27.5,14.315
113056,261000.0,1483231.5,51556.5,1354500.0,3377,455.0,3760,2,0,1,1,0.6554366731238543,0.7490217048463391,42.5,5.682879310344828
113063,279000.0,1288350.0,37800.0,1125000.0,11310,1362.0,2156,2,0,0,0,0.2282471223751508,0.6658549219640212,62.5,4.617741935483871
113076,157500.0,1350000.0,37255.5,1350000.0,7103,6833.0,4062,2,0,1,1,0.7864291687270237,0.2910973802776635,62.5,8.571428571428571
113086,180000.0,1198548.0,50913.0,1102500.0,7130,8418.0,3449,2,0,0,0,0.4833558714768258,0.7992967832109371,52.5,6.6586
113093,135000.0,1546020.0,45202.5,1350000.0,186,421.0,1071,3,1,1,1,0.4753661447957678,0.3876253444214701,47.5,11.452
113105,112500.0,1515415.5,41670.0,1354500.0,3789,1204.0,2485,1,0,0,0,0.6832057862621186,0.6848276586890367,52.5,13.47036
113112,225000.0,1293502.5,35698.5,1129500.0,2073,2472.0,4180,2,0,0,0,0.6233656635700723,0.4974688893052743,42.5,5.7489
113124,247500.0,1288350.0,37800.0,1125000.0,435,8956.0,3094,2,0,0,0,0.5487804102642285,0.4135967602644276,57.5,5.205454545454545
113142,450000.0,1125000.0,33025.5,1125000.0,7155,8031.0,3923,2,0,0,0,0.6590033407363417,0.4294236843421945,57.5,2.5
113145,270000.0,1350000.0,39604.5,1350000.0,4142,1531.0,4929,1,0,0,0,0.6517630751990309,0.2955826421513093,37.5,5.0
113151,157500.0,1354500.0,47209.5,1354500.0,5097,12170.0,3591,2,0,0,0,0.4710161317620629,0.4650692149562261,57.5,8.6
113237,247500.0,1288350.0,37800.0,1125000.0,141,8486.0,1087,2,0,1,1,0.5026478362492569,0.6006575372857061,22.5,5.205454545454545
113251,135000.0,1515415.5,40104.0,1354500.0,5178,315.0,4376,2,0,1,1,0.7055796315251894,0.3842068130556564,37.5,11.2253
113263,315000.0,1319269.5,36279.0,1152000.0,223,7282.0,1150,1,0,0,0,0.5829056177275557,0.3606125659189888,22.5,4.188157142857143
113266,90000.0,1314117.0,36265.5,1147500.0,140,4676.0,4676,2,0,1,1,0.6212995316344735,0.5226973172821112,37.5,14.6013
113269,162000.0,1129500.0,31059.0,1129500.0,1045,9472.0,1099,2,0,0,0,0.4109175876659965,0.7136313997323308,47.5,6.972222222222222
113273,292500.0,1314117.0,38421.0,1147500.0,4118,3214.0,1216,2,0,0,0,0.3610316167963591,0.6263042766749393,47.5,4.492707692307692
113275,225000.0,1354500.0,35860.5,1354500.0,5755,3852.0,4927,2,0,1,1,0.6901358882633871,0.5226973172821112,37.5,6.02
113283,324000.0,1502941.5,52371.0,1372500.0,2583,10464.0,4632,1,0,0,0,0.4919553074998354,0.4956658291397297,57.5,4.638708333333334
