,0
159726,0
159727,0
159728,0
159729,0
159730,1
159731,0
159732,0
159733,0
159734,1
159735,0
159736,0
159737,1
159738,0
159739,0
159740,0
159741,1
159742,0
159743,1
159744,1
159745,1
159746,0
159747,0
159748,1
159749,1
159750,1
159751,0
159752,1
159753,0
159754,1
159755,1
159756,1
159757,0
159758,1
159759,0
159760,0
159761,0
159762,0
159763,1
159764,0
159765,1
159766,0
159767,1
159768,0
159769,0
159770,0
159771,0
159772,1
159773,0
159774,1
159775,1
159776,0
159777,0
159778,1
159779,1
159780,1
159781,1
159782,0
159783,0
159784,1
159785,0
159786,1
159787,0
159788,0
159789,1
159790,1
159791,1
159792,1
159793,0
159794,0
159795,1
159796,0
159797,1
159798,0
159799,0
159800,0
159801,1
159802,1
159803,1
159804,1
159805,0
159806,1
159807,0
159808,0
159809,1
159810,0
159811,1
159812,1
159813,0
159814,0
159815,1
159816,1
159817,0
159818,0
159819,1
159820,0
159821,1
159822,1
159823,0
159824,0
159825,1
159826,1
159827,1
159828,0
159829,1
159830,0
159831,0
159832,1
159833,1
159834,1
159835,0
159836,0
159837,0
159838,0
159839,0
159840,1
159841,1
159842,1
159843,0
159844,1
159845,1
159846,0
159847,0
159848,0
159849,0
159850,1
159851,1
159852,1
159853,0
159854,1
159855,1
159856,1
159857,1
159858,0
159859,1
159860,0
159861,0
159862,0
159863,1
159864,1
159865,0
159866,0
159867,1
159868,0
159869,0
159870,1
159871,0
159872,1
159873,1
159874,0
159875,0
159876,0
159877,0
159878,0
159879,1
159880,0
159881,1
159882,1
159883,1
159884,1
159885,0
159886,0
159887,1
159888,0
159889,1
159890,0
159891,1
159892,1
159893,1
159894,0
159895,1
159896,0
159897,1
159898,0
159899,1
159900,1
159901,1
159902,0
159903,0
159904,0
159905,0
159906,0
159907,0
159908,1
159909,1
159910,0
159911,0
159912,1
159913,1
159914,0
159915,0
159916,1
159917,0
159918,1
159919,0
159920,1
159921,1
159922,0
159923,0
159924,1
159925,0
159926,1
159927,1
159928,0
159929,1
159930,0
159931,1
159932,0
159933,1
159934,1
159935,1
159936,1
159937,1
159938,1
159939,1
159940,0
159941,1
159942,0
159943,0
159944,0
159945,0
159946,1
159947,1
159948,0
159949,1
159950,0
159951,0
159952,1
159953,1
159954,0
159955,1
159956,0
159957,1
159958,0
159959,0
159960,1
159961,0
159962,0
159963,0
159964,0
159965,0
159966,1
159967,0
159968,0
159969,0
159970,0
159971,1
159972,0
159973,1
159974,0
159975,0
159976,0
159977,0
159978,0
159979,0
159980,0
159981,1
159982,1
159983,1
159984,0
159985,0
159986,0
159987,1
159988,0
159989,0
159990,0
159991,1
159992,0
159993,0
159994,0
159995,1
159996,1
159997,1
159998,0
159999,1
160000,0
160001,0
160002,1
160003,1
160004,1
160005,0
160006,1
160007,1
160008,0
160009,0
160010,0
160011,0
160012,1
160013,1
160014,1
160015,1
160016,0
160017,0
160018,0
160019,1
160020,1
160021,0
160022,1
160023,0
160024,0
160025,1
160026,0
160027,1
160028,0
160029,0
160030,0
160031,1
160032,0
160033,0
160034,0
160035,0
160036,1
160037,1
160038,0
160039,0
160040,1
160041,1
160042,0
160043,0
160044,0
160045,0
160046,0
160047,0
160048,0
160049,1
160050,1
160051,0
160052,0
160053,1
160054,0
160055,1
160056,1
160057,1
160058,0
160059,1
160060,1
160061,1
160062,0
160063,0
160064,1
160065,1
160066,0
160067,1
160068,0
160069,1
160070,1
160071,1
160072,0
160073,0
160074,0
160075,0
160076,0
160077,0
160078,0
160079,0
160080,1
160081,0
160082,0
160083,0
160084,0
160085,0
160086,0
160087,0
160088,0
160089,0
160090,0
160091,0
160092,0
160093,1
160094,0
160095,0
160096,0
160097,0
160098,0
160099,0
160100,1
160101,0
160102,0
160103,1
160104,1
160105,1
160106,1
160107,0
160108,0
160109,1
160110,0
160111,0
160112,0
160113,1
160114,0
160115,0
160116,1
160117,1
160118,1
160119,0
160120,0
160121,0
160122,0
160123,1
160124,0
160125,1
160126,1
160127,1
160128,1
160129,0
160130,1
160131,1
160132,1
160133,1
160134,1
160135,0
160136,0
160137,0
160138,0
160139,0
160140,1
160141,0
160142,1
160143,0
160144,0
160145,0
160146,0
160147,1
160148,0
160149,1
160150,1
160151,1
160152,0
160153,1
160154,0
160155,1
160156,0
160157,1
160158,1
160159,0
160160,1
160161,1
160162,1
160163,0
160164,1
160165,1
160166,1
160167,0
160168,0
160169,1
160170,1
160171,1
160172,1
160173,1
160174,1
160175,1
160176,0
160177,1
160178,1
160179,1
160180,1
160181,1
160182,1
160183,0
160184,0
160185,1
160186,0
160187,0
160188,1
160189,0
160190,1
160191,1
160192,1
160193,0
160194,1
160195,0
160196,1
160197,0
160198,0
160199,0
160200,0
160201,1
160202,0
160203,0
160204,0
160205,1
160206,1
160207,0
160208,0
160209,1
160210,1
160211,0
160212,1
160213,1
160214,1
160215,1
160216,1
160217,0
160218,1
160219,0
160220,0
160221,1
160222,1
160223,0
160224,1
160225,1
160226,1
160227,0
160228,1
160229,1
160230,0
160231,0
160232,1
160233,1
160234,1
160235,1
160236,0
160237,0
160238,1
160239,1
160240,0
160241,1
160242,0
160243,0
160244,1
160245,1
160246,0
160247,1
160248,0
160249,0
160250,1
160251,1
160252,0
160253,1
160254,0
160255,1
160256,1
160257,0
160258,1
160259,1
160260,0
160261,0
160262,1
160263,1
160264,0
160265,1
160266,0
160267,0
160268,1
160269,1
160270,1
160271,1
160272,1
160273,0
160274,1
160275,0
160276,1
160277,1
160278,0
160279,1
160280,1
160281,1
160282,0
160283,0
160284,0
160285,0
160286,1
160287,1
160288,0
160289,0
160290,1
160291,1
160292,1
160293,0
160294,0
160295,1
160296,1
160297,1
160298,1
160299,0
160300,1
160301,0
160302,1
160303,1
160304,1
160305,1
160306,1
160307,0
160308,0
160309,1
160310,1
160311,0
160312,1
160313,1
160314,0
160315,1
160316,0
160317,1
160318,0
160319,0
160320,1
160321,0
160322,0
160323,0
160324,1
160325,1
160326,0
160327,1
160328,0
160329,0
160330,1
160331,0
160332,0
160333,1
160334,0
160335,1
160336,0
160337,1
160338,0
160339,0
160340,1
160341,0
160342,1
160343,1
160344,1
160345,1
160346,0
160347,1
160348,0
160349,0
160350,1
160351,0
160352,1
160353,0
160354,0
160355,0
160356,1
160357,1
160358,1
160359,0
160360,0
160361,0
160362,0
160363,0
160364,1
160365,0
160366,0
160367,0
160368,0
160369,1
160370,1
160371,1
160372,0
160373,1
160374,1
160375,0
160376,0
160377,0
160378,0
160379,1
160380,1
160381,1
160382,1
160383,0
160384,1
160385,0
160386,1
160387,1
160388,0
160389,0
160390,1
160391,1
160392,1
160393,0
160394,0
160395,1
160396,0
160397,1
160398,1
160399,1
160400,1
160401,0
160402,0
160403,1
160404,1
160405,1
160406,1
160407,1
160408,0
160409,0
160410,0
160411,0
160412,0
160413,0
160414,1
160415,0
160416,0
160417,1
160418,0
160419,1
160420,1
160421,0
160422,0
160423,1
160424,1
160425,1
160426,1
160427,0
160428,1
160429,0
160430,0
160431,0
160432,1
160433,0
160434,1
160435,1
160436,1
160437,0
160438,0
160439,1
160440,0
160441,1
160442,0
160443,1
160444,0
160445,0
160446,1
160447,1
160448,0
160449,0
160450,0
160451,1
160452,0
160453,1
160454,1
160455,0
160456,1
160457,0
160458,1
160459,1
160460,0
160461,1
160462,1
160463,1
160464,1
160465,1
160466,1
160467,0
160468,1
160469,1
160470,1
160471,0
160472,1
160473,1
160474,1
160475,1
160476,1
160477,1
160478,1
160479,0
160480,1
160481,1
160482,1
160483,1
160484,1
160485,1
160486,0
160487,0
160488,1
160489,1
160490,1
160491,1
160492,1
160493,0
160494,1
160495,1
160496,0
160497,0
160498,0
160499,0
160500,0
160501,0
160502,0
160503,1
160504,0
160505,1
160506,0
160507,0
160508,1
160509,0
160510,0
160511,0
160512,0
160513,1
160514,1
160515,0
160516,0
160517,1
160518,1
160519,0
160520,0
160521,0
160522,0
160523,0
160524,1
160525,0
160526,1
160527,0
160528,0
160529,0
160530,1
160531,1
160532,1
160533,1
160534,1
160535,0
160536,0
160537,1
160538,0
160539,1
160540,1
160541,1
160542,1
160543,1
160544,1
160545,1
160546,1
160547,0
160548,1
160549,1
160550,1
160551,1
160552,1
160553,0
160554,0
160555,1
160556,1
160557,0
160558,1
160559,0
160560,0
160561,0
160562,1
160563,0
160564,1
160565,0
160566,1
160567,1
160568,1
160569,0
160570,0
160571,0
160572,0
160573,1
160574,1
160575,0
160576,1
160577,0
160578,1
160579,0
160580,1
160581,0
160582,0
160583,0
160584,0
160585,0
160586,1
160587,1
160588,1
160589,0
160590,1
160591,1
160592,0
160593,0
160594,1
160595,1
160596,1
160597,0
160598,1
160599,1
160600,1
160601,0
160602,1
160603,1
160604,0
160605,0
160606,1
160607,0
160608,1
160609,0
160610,1
160611,1
160612,1
160613,1
160614,0
160615,1
160616,1
160617,0
160618,1
160619,0
160620,1
160621,0
160622,1
160623,1
160624,1
160625,0
160626,0
160627,1
160628,1
160629,1
160630,1
160631,0
160632,1
160633,1
160634,0
160635,0
160636,0
160637,0
160638,0
160639,1
160640,0
160641,0
160642,1
160643,1
160644,1
160645,1
160646,0
160647,1
160648,1
160649,1
160650,0
160651,0
160652,0
160653,1
160654,0
160655,1
160656,1
160657,0
160658,1
160659,1
160660,0
160661,0
160662,0
160663,1
160664,1
160665,0
160666,0
160667,1
160668,0
160669,0
160670,0
160671,1
160672,0
160673,0
160674,0
160675,1
160676,0
160677,0
160678,1
160679,0
160680,1
160681,0
160682,0
160683,0
160684,1
160685,0
160686,0
160687,0
160688,1
160689,1
160690,0
160691,0
160692,0
160693,0
160694,0
160695,0
160696,1
160697,0
160698,1
160699,1
160700,1
160701,1
160702,0
160703,0
160704,1
160705,1
160706,0
160707,0
160708,1
160709,0
160710,0
160711,0
160712,0
160713,1
160714,0
160715,0
160716,0
160717,0
160718,0
160719,0
160720,1
160721,1
160722,0
160723,0
160724,1
160725,0
160726,1
160727,1
160728,0
160729,1
160730,0
160731,0
160732,1
160733,1
160734,1
160735,1
160736,0
160737,1
160738,1
160739,0
160740,0
160741,1
160742,1
160743,1
160744,0
160745,1
160746,0
160747,1
160748,0
160749,1
160750,0
160751,1
160752,0
160753,1
160754,1
160755,1
160756,0
160757,0
160758,0
160759,1
160760,0
160761,1
160762,1
160763,0
160764,1
160765,1
160766,0
160767,1
160768,0
160769,1
160770,1
160771,1
160772,1
160773,1
160774,0
160775,0
160776,0
160777,1
160778,1
160779,0
160780,1
160781,0
160782,1
160783,1
160784,1
160785,0
160786,0
160787,1
160788,0
160789,1
160790,1
160791,1
160792,1
160793,1
160794,1
160795,0
160796,0
160797,1
160798,0
160799,0
160800,1
160801,1
160802,0
160803,1
160804,1
160805,1
160806,1
160807,1
160808,1
160809,1
160810,1
160811,0
160812,1
160813,0
160814,1
160815,0
160816,1
160817,1
160818,0
160819,0
160820,0
160821,0
160822,0
160823,1
160824,0
160825,0
160826,0
160827,1
160828,0
160829,1
160830,0
160831,0
160832,0
160833,1
160834,1
160835,0
160836,1
160837,0
160838,1
160839,1
160840,0
160841,0
160842,0
160843,1
160844,1
160845,0
160846,1
160847,1
160848,1
160849,0
160850,0
160851,0
160852,0
160853,1
160854,1
160855,1
160856,1
160857,1
160858,1
160859,0
160860,1
160861,0
160862,1
160863,0
160864,0
160865,1
160866,0
160867,1
160868,1
160869,1
160870,0
160871,1
160872,1
160873,1
160874,1
160875,0
160876,0
160877,1
160878,1
160879,1
160880,1
160881,1
160882,0
160883,1
160884,0
160885,0
160886,0
160887,1
160888,0
160889,0
160890,0
160891,0
160892,0
160893,0
160894,1
160895,0
160896,1
160897,1
160898,1
160899,1
160900,0
160901,1
160902,0
160903,0
160904,0
160905,0
160906,1
160907,0
160908,0
160909,1
160910,0
160911,0
160912,1
160913,0
160914,0
160915,1
160916,0
160917,1
160918,0
160919,1
160920,0
160921,1
160922,1
160923,0
160924,1
160925,1
160926,0
160927,1
160928,1
160929,0
160930,1
160931,1
160932,0
160933,0
160934,0
160935,1
160936,1
160937,0
160938,0
160939,1
160940,0
160941,0
160942,1
160943,0
160944,1
160945,1
160946,0
160947,1
160948,1
160949,0
160950,0
160951,1
160952,1
160953,0
160954,1
160955,1
160956,1
160957,1
160958,1
160959,0
160960,0
160961,1
160962,0
160963,1
160964,1
160965,1
160966,1
160967,1
160968,0
160969,1
160970,1
160971,0
160972,0
160973,0
160974,0
160975,1
160976,0
160977,1
160978,0
160979,1
160980,1
160981,1
160982,1
160983,0
160984,1
160985,0
160986,1
160987,0
160988,0
160989,0
160990,0
160991,1
160992,1
160993,0
160994,1
160995,1
160996,0
160997,0
160998,1
160999,1
161000,0
161001,1
161002,0
161003,0
161004,0
161005,0
161006,0
161007,1
161008,0
161009,1
161010,1
161011,0
161012,0
161013,1
161014,0
161015,0
161016,1
161017,1
161018,0
161019,1
161020,0
161021,1
161022,1
161023,0
161024,0
161025,0
161026,0
161027,0
161028,1
161029,0
161030,0
161031,0
161032,1
161033,0
161034,0
161035,1
161036,0
161037,0
161038,0
161039,1
161040,1
161041,1
161042,1
161043,0
161044,0
161045,0
161046,0
161047,0
161048,0
161049,1
161050,1
161051,0
161052,0
161053,0
161054,1
161055,1
161056,1
161057,0
161058,1
161059,1
161060,0
161061,0
161062,1
161063,1
161064,0
161065,0
161066,1
161067,1
161068,0
161069,1
161070,0
161071,1
161072,0
161073,0
161074,0
161075,0
161076,0
161077,1
161078,1
161079,0
161080,1
161081,1
161082,1
161083,1
161084,1
161085,1
161086,0
161087,0
161088,1
161089,0
161090,0
161091,0
161092,1
161093,0
161094,1
161095,1
161096,1
161097,1
161098,1
161099,1
161100,0
161101,1
161102,1
161103,1
161104,0
161105,1
161106,1
161107,1
161108,1
161109,1
161110,1
161111,0
161112,1
161113,0
161114,1
161115,0
161116,0
161117,1
161118,0
161119,1
161120,0
161121,1
161122,0
161123,0
161124,0
161125,0
161126,1
161127,1
161128,1
161129,1
161130,0
161131,1
161132,0
161133,1
161134,0
161135,1
161136,0
161137,1
161138,1
161139,0
161140,0
161141,1
161142,0
161143,0
161144,0
161145,1
161146,0
161147,0
161148,1
161149,0
161150,1
161151,0
161152,1
161153,1
161154,0
161155,1
161156,0
161157,1
161158,0
161159,1
161160,1
161161,0
161162,1
161163,0
161164,0
161165,1
161166,1
161167,0
161168,1
161169,1
161170,0
161171,0
161172,1
161173,1
161174,0
161175,1
161176,1
161177,1
161178,0
161179,0
161180,0
161181,1
161182,0
161183,1
161184,0
161185,1
161186,1
161187,1
161188,1
161189,1
161190,0
161191,1
161192,0
161193,1
161194,1
161195,1
161196,1
161197,1
161198,1
161199,0
161200,1
161201,0
161202,1
161203,1
161204,0
161205,0
161206,1
161207,1
161208,0
161209,0
161210,1
161211,1
161212,1
161213,1
161214,1
161215,1
161216,1
161217,0
161218,1
161219,0
161220,1
161221,0
161222,0
161223,1
161224,0
161225,1
161226,1
161227,1
161228,0
161229,1
161230,1
161231,0
161232,0
161233,0
161234,0
161235,1
161236,0
161237,1
161238,0
161239,1
161240,1
161241,0
161242,1
161243,0
161244,0
161245,1
161246,1
161247,0
161248,1
161249,1
161250,0
161251,1
161252,1
161253,1
161254,1
161255,1
161256,1
161257,0
161258,0
161259,0
161260,1
161261,0
161262,1
161263,0
161264,1
161265,1
161266,1
161267,0
161268,0
161269,1
161270,1
161271,0
161272,0
161273,0
161274,0
161275,1
161276,0
161277,0
161278,0
161279,1
161280,1
161281,0
161282,1
161283,1
161284,0
161285,1
161286,0
161287,1
161288,0
161289,0
161290,0
161291,1
161292,1
161293,1
161294,1
161295,0
161296,1
161297,1
161298,0
161299,1
161300,1
161301,0
161302,0
161303,1
161304,0
161305,0
161306,1
161307,1
161308,1
161309,0
161310,0
161311,0
161312,0
161313,0
161314,0
161315,0
161316,1
161317,1
161318,0
161319,0
161320,0
161321,1
161322,1
161323,1
161324,1
161325,0
161326,1
161327,0
161328,1
161329,1
161330,1
161331,0
161332,1
161333,1
161334,0
161335,0
161336,0
161337,1
161338,1
161339,0
161340,0
161341,0
161342,1
161343,1
161344,1
161345,0
161346,1
161347,1
161348,1
161349,1
161350,1
161351,1
161352,0
161353,0
161354,0
161355,1
161356,1
161357,1
161358,1
161359,1
161360,1
161361,1
161362,1
161363,1
161364,1
161365,0
161366,0
161367,1
161368,0
161369,1
161370,0
161371,0
161372,1
161373,0
161374,1
161375,0
161376,0
161377,0
161378,0
161379,1
161380,0
161381,0
161382,1
161383,0
161384,1
161385,1
161386,0
161387,0
161388,0
161389,1
161390,1
161391,1
161392,0
161393,1
161394,0
161395,1
161396,0
161397,0
161398,1
161399,1
161400,0
161401,1
161402,1
161403,1
161404,1
161405,1
161406,1
161407,0
161408,0
161409,0
161410,1
161411,0
161412,0
161413,1
161414,1
161415,0
161416,0
161417,0
161418,1
161419,0
161420,1
161421,0
161422,1
161423,1
161424,1
161425,1
161426,1
161427,1
161428,1
161429,1
161430,0
161431,0
161432,0
161433,0
161434,1
161435,0
161436,1
161437,0
161438,0
161439,1
161440,0
161441,0
161442,1
161443,1
161444,0
161445,1
161446,1
161447,1
161448,1
161449,1
161450,0
161451,1
161452,1
161453,1
161454,0
161455,1
161456,1
161457,0
161458,1
161459,0
161460,1
161461,1
161462,1
161463,0
161464,1
161465,1
161466,0
161467,1
161468,0
161469,0
161470,0
161471,0
161472,1
161473,1
161474,0
161475,0
161476,0
161477,1
161478,1
161479,0
161480,0
161481,0
161482,1
161483,0
161484,0
161485,0
161486,0
161487,1
161488,1
161489,0
161490,1
161491,1
161492,0
161493,0
161494,0
161495,0
161496,0
161497,1
161498,0
161499,1
161500,0
161501,1
161502,0
161503,0
161504,0
161505,1
161506,1
161507,1
161508,0
161509,1
161510,1
161511,0
161512,0
161513,0
161514,1
161515,0
161516,0
161517,0
161518,0
161519,1
161520,1
161521,1
161522,0
161523,1
161524,1
161525,1
161526,0
161527,1
161528,0
161529,1
161530,1
161531,0
161532,0
161533,1
161534,0
161535,1
161536,1
161537,1
161538,1
161539,0
161540,1
161541,1
161542,1
161543,0
161544,0
161545,0
161546,1
161547,1
161548,0
161549,1
161550,0
161551,1
161552,0
161553,0
161554,1
161555,1
161556,0
161557,0
161558,0
161559,0
161560,0
161561,1
161562,0
161563,1
161564,0
161565,1
161566,1
161567,1
161568,0
161569,0
161570,0
161571,1
161572,0
161573,1
161574,0
161575,0
161576,1
161577,0
161578,0
161579,1
161580,1
161581,0
161582,0
161583,1
161584,1
161585,0
161586,1
161587,0
161588,0
161589,1
161590,0
161591,0
161592,1
161593,1
161594,1
161595,0
161596,1
161597,1
161598,0
161599,0
161600,1
161601,1
161602,1
161603,1
161604,0
161605,0
161606,1
161607,0
161608,1
161609,1
161610,0
161611,1
161612,1
161613,0
161614,0
161615,0
161616,1
161617,0
161618,0
161619,0
161620,1
161621,1
161622,1
161623,0
161624,1
161625,0
161626,0
161627,1
161628,1
161629,1
161630,1
161631,0
161632,1
161633,1
161634,0
161635,0
161636,1
161637,1
161638,1
161639,0
161640,0
161641,1
161642,1
161643,1
161644,0
161645,1
161646,0
161647,0
161648,0
161649,0
161650,1
161651,1
161652,1
161653,0
161654,0
161655,1
161656,0
161657,1
161658,0
161659,1
161660,0
161661,0
161662,1
161663,0
161664,0
161665,0
161666,1
161667,1
161668,1
161669,0
161670,0
161671,1
161672,0
161673,1
161674,0
161675,1
161676,1
161677,1
161678,0
161679,1
161680,0
161681,0
161682,0
161683,0
161684,1
161685,0
161686,1
161687,0
161688,0
161689,1
161690,0
161691,1
161692,1
161693,0
161694,0
161695,1
161696,1
161697,1
161698,1
161699,1
161700,0
161701,0
161702,0
161703,1
161704,0
161705,0
161706,0
161707,1
161708,1
161709,1
161710,1
161711,0
161712,0
161713,1
161714,0
161715,0
161716,0
161717,0
161718,1
161719,0
161720,0
161721,1
161722,1
161723,0
161724,0
161725,0
161726,0
161727,0
161728,0
161729,0
161730,1
161731,1
161732,1
161733,0
161734,0
161735,0
161736,0
161737,0
161738,1
161739,0
161740,1
161741,1
161742,1
161743,1
161744,1
161745,0
161746,0
161747,0
161748,0
161749,1
161750,0
161751,1
161752,1
161753,1
161754,1
161755,0
161756,1
161757,1
161758,0
161759,1
161760,1
161761,0
161762,0
161763,0
161764,0
161765,1
161766,0
161767,0
161768,1
161769,1
161770,0
161771,0
161772,0
161773,0
161774,1
161775,1
161776,0
161777,1
161778,1
161779,0
161780,0
161781,0
161782,1
161783,0
161784,1
161785,0
161786,0
161787,1
161788,0
161789,1
161790,0
161791,1
161792,1
161793,1
161794,0
161795,0
161796,0
161797,1
161798,0
161799,0
161800,1
161801,1
161802,1
161803,0
161804,1
161805,1
161806,0
161807,0
161808,0
161809,1
161810,0
161811,1
161812,0
161813,0
161814,0
161815,1
161816,0
161817,1
161818,1
161819,0
161820,0
161821,0
161822,1
161823,0
161824,0
161825,1
161826,1
161827,1
161828,0
161829,0
161830,0
161831,0
161832,0
161833,0
161834,1
161835,0
161836,1
161837,1
161838,1
161839,0
161840,1
161841,1
161842,1
161843,1
161844,1
161845,0
161846,0
161847,1
161848,0
161849,0
161850,1
161851,0
161852,1
161853,1
161854,1
161855,1
161856,0
161857,1
161858,0
161859,1
161860,0
161861,1
161862,1
161863,0
161864,1
161865,0
161866,1
161867,1
161868,1
161869,0
161870,1
161871,1
161872,1
161873,0
161874,0
161875,1
161876,1
161877,1
161878,0
161879,0
161880,0
161881,0
161882,1
161883,0
161884,1
161885,1
161886,0
161887,0
161888,0
161889,1
161890,1
161891,1
161892,0
161893,0
161894,1
161895,0
161896,1
161897,0
161898,1
161899,1
161900,1
161901,1
161902,0
161903,0
161904,1
161905,1
161906,0
161907,1
161908,0
161909,0
161910,0
161911,0
161912,0
161913,0
161914,1
161915,1
161916,1
161917,1
161918,1
161919,0
161920,1
161921,0
161922,1
161923,0
161924,0
161925,0
161926,1
161927,0
161928,0
161929,1
161930,0
161931,0
161932,1
161933,1
161934,1
161935,1
161936,1
161937,1
161938,0
161939,0
161940,0
161941,0
161942,0
161943,0
161944,1
161945,1
161946,0
161947,1
161948,0
161949,0
161950,1
161951,0
161952,1
161953,0
161954,1
161955,0
161956,0
161957,1
161958,1
161959,1
161960,0
161961,1
161962,1
161963,0
161964,0
161965,0
161966,0
161967,0
161968,0
161969,1
161970,1
161971,0
161972,1
161973,1
161974,0
161975,0
161976,0
161977,1
161978,1
161979,0
161980,1
161981,1
161982,1
161983,0
161984,1
161985,1
161986,0
161987,1
161988,0
161989,0
161990,0
161991,1
161992,1
161993,1
161994,0
161995,0
161996,1
161997,0
161998,0
161999,1
162000,0
162001,1
162002,0
162003,1
162004,1
162005,0
162006,1
162007,0
162008,1
162009,1
162010,1
162011,0
162012,0
162013,0
162014,0
162015,0
162016,0
162017,0
162018,0
162019,0
162020,1
162021,0
162022,0
162023,0
162024,0
162025,1
162026,0
162027,1
162028,0
162029,1
162030,1
162031,0
162032,0
162033,1
162034,0
162035,0
162036,1
162037,0
162038,0
162039,0
162040,1
162041,0
162042,0
162043,0
162044,0
162045,1
162046,0
162047,1
162048,0
162049,0
162050,0
162051,0
162052,0
162053,1
162054,0
162055,1
162056,1
162057,1
162058,1
162059,0
162060,0
162061,0
162062,0
162063,0
162064,1
162065,1
162066,0
162067,1
162068,0
162069,1
162070,0
162071,0
162072,1
162073,1
162074,0
162075,0
162076,0
162077,1
162078,0
162079,1
162080,1
162081,1
162082,0
162083,1
162084,1
162085,0
162086,0
162087,1
162088,0
162089,0
162090,0
162091,1
162092,1
162093,1
162094,1
162095,1
162096,0
162097,1
162098,1
162099,1
162100,1
162101,1
162102,1
162103,1
162104,0
162105,1
162106,0
162107,0
162108,0
162109,1
162110,1
162111,1
162112,1
162113,0
162114,1
162115,0
162116,1
162117,1
162118,0
162119,1
162120,1
162121,1
162122,0
162123,0
162124,0
162125,1
162126,0
162127,1
162128,0
162129,0
162130,0
162131,1
162132,0
162133,0
162134,1
162135,0
162136,1
162137,0
162138,0
162139,0
162140,1
162141,0
162142,1
162143,1
162144,1
162145,0
162146,1
162147,0
162148,0
162149,0
162150,1
162151,1
162152,1
162153,0
162154,0
162155,1
162156,0
162157,1
162158,0
162159,1
162160,0
162161,1
162162,1
162163,1
162164,0
162165,0
162166,1
162167,0
162168,0
162169,1
162170,0
162171,1
162172,0
162173,1
162174,1
162175,0
162176,1
162177,1
162178,0
162179,0
162180,1
162181,0
162182,0
162183,0
162184,0
162185,1
162186,1
162187,1
162188,1
162189,1
162190,0
162191,0
162192,0
162193,0
162194,1
162195,0
162196,1
162197,0
162198,0
162199,1
162200,0
162201,1
162202,1
162203,0
162204,1
162205,1
162206,1
162207,1
162208,0
162209,1
162210,0
162211,1
162212,1
162213,1
162214,1
162215,0
162216,0
162217,0
162218,1
162219,1
162220,1
162221,1
162222,1
162223,1
162224,0
162225,0
162226,1
162227,0
162228,1
162229,1
162230,0
162231,1
162232,0
162233,0
162234,0
162235,0
162236,1
162237,0
162238,0
162239,1
162240,0
162241,1
162242,0
162243,0
162244,0
162245,1
162246,1
162247,0
162248,1
162249,1
162250,0
162251,0
162252,0
162253,0
162254,1
162255,1
162256,0
162257,0
162258,1
162259,1
162260,0
162261,0
162262,0
162263,1
162264,0
162265,1
162266,0
162267,1
162268,0
162269,1
162270,1
162271,1
162272,0
162273,1
162274,0
162275,0
162276,0
162277,1
162278,1
162279,1
162280,1
162281,1
162282,0
162283,1
162284,1
162285,0
162286,0
162287,1
162288,0
162289,1
162290,1
162291,0
162292,0
162293,0
162294,0
162295,1
162296,1
162297,0
162298,1
162299,1
162300,1
162301,0
162302,1
162303,0
162304,0
162305,1
162306,0
162307,0
162308,1
162309,0
162310,1
162311,1
162312,1
162313,1
162314,1
162315,0
162316,0
162317,1
162318,0
162319,0
162320,1
162321,1
162322,1
162323,0
162324,1
162325,0
162326,1
162327,1
162328,1
162329,0
162330,1
162331,0
162332,1
162333,1
162334,0
162335,1
162336,0
162337,0
162338,0
162339,1
162340,0
162341,1
162342,0
162343,0
162344,1
162345,1
162346,1
162347,0
162348,0
162349,0
162350,0
162351,1
162352,1
162353,0
162354,1
162355,0
162356,0
162357,0
162358,1
162359,1
162360,0
162361,0
162362,0
162363,0
162364,0
162365,0
162366,1
162367,0
162368,0
162369,1
162370,1
162371,1
162372,1
162373,0
162374,1
162375,0
162376,0
162377,0
162378,1
162379,0
162380,1
162381,0
162382,1
162383,1
162384,1
162385,0
162386,1
162387,0
162388,1
162389,1
162390,0
162391,1
162392,1
162393,1
162394,0
162395,0
162396,0
162397,0
162398,1
162399,0
162400,1
162401,1
162402,0
162403,0
162404,0
162405,1
162406,0
162407,0
162408,0
162409,0
162410,0
162411,1
162412,0
162413,0
162414,1
162415,1
162416,0
162417,1
162418,1
162419,0
162420,1
162421,0
162422,1
162423,0
162424,1
162425,1
162426,1
162427,0
162428,0
162429,0
162430,1
162431,1
162432,0
162433,0
162434,0
162435,1
162436,1
162437,0
162438,1
162439,0
162440,1
162441,0
162442,1
162443,0
162444,0
162445,0
162446,1
162447,1
162448,1
162449,1
162450,1
162451,1
162452,0
162453,0
162454,0
162455,0
162456,1
162457,1
162458,1
162459,0
162460,1
162461,1
162462,1
162463,1
162464,1
162465,1
162466,1
162467,1
162468,1
162469,1
162470,1
162471,0
162472,0
162473,0
162474,0
162475,1
162476,1
162477,0
162478,1
162479,1
162480,0
162481,1
162482,1
162483,1
162484,1
162485,0
162486,1
162487,0
162488,0
162489,1
162490,1
162491,1
162492,0
162493,0
162494,0
162495,1
162496,1
162497,1
162498,0
162499,0
162500,1
162501,0
162502,1
162503,0
162504,1
162505,1
162506,0
162507,0
162508,0
162509,0
162510,1
162511,0
162512,0
162513,0
162514,0
162515,1
162516,0
162517,1
162518,0
162519,1
162520,0
162521,1
162522,1
162523,1
162524,0
